SampleType,Lake,YearSampled,StationName,Date,Time,Temperature,MeasurementType
Temperature,Little Togiak,2013,Little Togiak A Beach,7/10/13,11:23:00 PM,11.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,12:53:00 AM,11,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,2:23:00 AM,10.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,3:53:00 AM,10.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,5:23:00 AM,10.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,6:53:00 AM,10.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,8:23:00 AM,10.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,9:53:00 AM,10.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,11:23:00 AM,11,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,12:53:00 PM,11.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,2:23:00 PM,12.875,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,3:53:00 PM,12.625,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,5:23:00 PM,12.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,6:53:00 PM,13.125,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,8:23:00 PM,13.25,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,9:53:00 PM,12.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/11/13,11:23:00 PM,12.5,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/12/13,12:53:00 AM,11.75,iButton
Temperature,Little Togiak,2013,Little Togiak A Beach,7/12/13,2:23:00 AM,10.125,iButton
